,Tweet,Followers,Friends,Num_tweets,Verified,Listed_count,Location,Age,Length,Num_users,Num_author_replies,TOXICITY_x,Num_toxic_direct_replies,Num_toxic_nested_replies,Num_author_toxic_replies,Num_toxic_replies,Toxic
0,1.4415E+18,1198,605,6166,FALSE,1,TRUE,7,6,4,2,0.23523538,0,0,0,0,0
1,1.43181E+18,608,1259,1811,FALSE,5,TRUE,2,2,2,0,0.085582085,0,0,0,0,0
2,1.42664E+18,173,167,4306,FALSE,0,TRUE,0,4,2,2,0.07687678,0,0,0,0,0
3,1.43181E+18,2540,222,6008,FALSE,0,TRUE,9,2,2,0,0.09568449,0,0,0,0,0
4,1.43286E+18,4439,11,9985,FALSE,55,TRUE,2,4,3,1,0.16591948,0,0,0,0,0
5,1.42839E+18,564,443,15463,FALSE,21,TRUE,2,4,2,2,0.16331999,0,0,0,0,0
6,1.43396E+18,3467,196,10847,FALSE,38,TRUE,0,18,5,6,0.020607091,0,1,0,1,1
7,1.43104E+18,961,642,129555,FALSE,8,TRUE,1,4,4,0,0.08953904,0,0,0,0,0
8,1.42774E+18,147,280,1622,FALSE,0,TRUE,1,12,4,4,0.024378212,0,0,0,0,0
9,1.44187E+18,1956,1883,6349,FALSE,0,TRUE,0,2,2,0,0.8403191,0,0,0,0,0
10,1.43035E+18,803,853,14727,FALSE,4,TRUE,6,4,3,1,0.7510937,0,0,0,0,0
11,1.44018E+18,669,670,16580,FALSE,11,TRUE,0,3,3,0,0.01859777,0,0,0,0,0
12,1.44116E+18,0,0,12760,FALSE,0,FALSE,0,2,2,0,0.08004235,0,0,0,0,0
13,1.42733E+18,161,107,2781,FALSE,0,FALSE,2,2,2,0,0.47119883,1,0,0,1,1
14,1.43681E+18,1083,713,26278,FALSE,5,TRUE,1,4,2,1,0.3140926,0,0,0,0,0
15,1.43181E+18,150,203,2428,FALSE,4,FALSE,0,2,2,0,0.5972042,1,0,0,1,1
16,1.43681E+18,931,719,15240,FALSE,1,TRUE,0,2,2,0,0.03875561,0,0,0,0,0
17,1.44116E+18,548,777,21424,FALSE,6,TRUE,0,2,2,0,0.020231359,0,0,0,0,0
18,1.4422E+18,6196,3898,40359,TRUE,75,TRUE,12,3,2,1,0.05255287,0,0,0,0,0
19,1.44298E+18,406,771,6547,FALSE,6,TRUE,0,3,3,0,0.6989911,0,0,0,0,0
20,1.42774E+18,919,983,5715,FALSE,3,TRUE,0,4,2,1,0.04686289,0,0,0,0,0
21,1.4383E+18,653,387,8568,FALSE,10,TRUE,0,24,19,2,0.044388983,0,0,0,0,0
22,1.44053E+18,85,442,12769,FALSE,3,TRUE,2,7,2,3,0.40891263,0,0,0,0,0
23,1.4358E+18,1859,669,2014,FALSE,1,TRUE,3,2,2,0,0.022610499,0,0,0,0,0
24,1.43761E+18,1185,1072,9961,FALSE,1,TRUE,10,2,2,0,0.2922276,0,0,0,0,0
25,1.42698E+18,20075,21008,444956,FALSE,221,FALSE,8,3,3,0,0.16678599,0,0,0,0,0
26,1.43494E+18,729,739,21546,FALSE,1,TRUE,9,3,2,1,0.14950264,1,0,0,1,1
27,1.43324E+18,41,50,7407,FALSE,0,FALSE,1,2,2,0,0.10089093,0,0,0,0,0
28,1.44016E+18,340,1088,13967,FALSE,1,FALSE,1,2,2,0,0.051563308,0,0,0,0,0
29,1.43217E+18,1117,870,41115,FALSE,6,TRUE,10,3,2,1,0.36095104,0,0,0,0,0
30,1.43257E+18,994,3349,3860,TRUE,12,TRUE,2,2,2,0,0.15766735,0,0,0,0,0
31,1.44269E+18,1450,1168,4971,FALSE,0,TRUE,2,5,2,2,0.09958932,0,0,0,0,0
32,1.43287E+18,328,332,12944,FALSE,36,TRUE,1,4,2,2,0.5885171,0,0,0,0,0
33,1.4376E+18,304,625,465,FALSE,0,TRUE,0,7,4,1,0.82048255,1,0,0,1,1
34,1.43582E+18,2664,3409,8205,FALSE,6,TRUE,0,25,3,22,0.039226998,0,0,0,0,0
35,1.44114E+18,1196,131,12555,FALSE,14,TRUE,1,6,4,2,0.06104896,0,0,0,0,0
36,1.43182E+18,2707,2479,18488,FALSE,12,TRUE,1,34,16,14,0.05651112,0,0,0,0,0
37,1.42732E+18,451,1112,22363,FALSE,8,FALSE,5,3,2,1,0.2855005,0,0,0,0,0
38,1.43141E+18,391,328,4859,FALSE,11,TRUE,1,2,2,0,0.01633588,0,0,0,0,0
39,1.43536E+18,1152,5002,27254,FALSE,7,TRUE,5,6,4,2,0.165053,0,0,0,0,0
40,1.42886E+18,778,870,36306,FALSE,35,FALSE,9,5,2,2,0.17631748,0,0,0,0,0
41,1.4422E+18,1953,940,97401,FALSE,2,TRUE,10,2,2,0,0.25462922,0,0,0,0,0
42,1.43984E+18,520,301,4679,FALSE,1,TRUE,8,18,3,8,0.21642438,0,2,1,2,1
43,1.4387E+18,373,284,5036,FALSE,8,TRUE,2,2,2,0,0.1996317,0,0,0,0,0
44,1.4281E+18,192158,187400,62957,TRUE,828,TRUE,12,5,5,0,0.036870047,0,0,0,0,0
45,1.43142E+18,735,2020,14156,FALSE,0,TRUE,6,2,2,0,0.52007306,0,0,0,0,0
46,1.42773E+18,507,409,9618,FALSE,3,TRUE,5,3,2,1,0.9288007,0,0,0,0,0
47,1.42666E+18,89,772,491,FALSE,0,TRUE,1,4,2,1,0.046368107,0,0,0,0,0
48,1.43356E+18,2944,404,33090,FALSE,8,FALSE,5,4,2,1,0.12260055,0,0,0,0,0
49,1.44113E+18,432,661,6858,FALSE,7,TRUE,5,3,2,1,0.47886392,0,0,0,0,0
50,1.43615E+18,126731,758,36719,FALSE,500,TRUE,3,6,6,0,0.15269235,0,0,0,0,0
51,1.43873E+18,204,184,1052,FALSE,0,FALSE,4,3,2,1,0.113263406,1,0,0,1,1
52,1.43002E+18,1488,1055,17890,FALSE,0,TRUE,7,2,2,0,0.102626406,0,0,0,0,0
53,1.44016E+18,2536,1178,103696,FALSE,73,TRUE,12,4,3,1,0.055768944,0,0,0,0,0
54,1.44266E+18,10072,4704,99212,FALSE,56,FALSE,3,40,32,2,0.15048122,0,0,0,0,0
55,1.43071E+18,589,264,35159,FALSE,9,TRUE,6,22,6,9,0.012943043,0,0,0,0,0
56,1.44053E+18,3136,124,39136,FALSE,8,FALSE,8,7,4,2,0.5885171,1,0,0,1,1
57,1.43723E+18,1608,921,22465,FALSE,36,TRUE,1,3,2,1,0.03734144,0,0,0,0,0
58,1.43654E+18,544,60,290,FALSE,0,TRUE,0,2,2,0,0.036162965,0,0,0,0,0
59,1.43286E+18,654,313,50513,FALSE,56,TRUE,8,8,8,0,0.64447093,3,0,0,3,1
60,1.42665E+18,5204,588,3994,FALSE,11,TRUE,5,2,2,0,0.104795754,0,0,0,0,0
61,1.43182E+18,97,213,841,FALSE,0,TRUE,0,4,2,1,0.50759226,0,0,0,0,0
62,1.43496E+18,125894,0,212086,FALSE,1025,FALSE,3,2,2,0,0.1798404,0,0,0,0,0
63,1.43358E+18,343,296,52768,FALSE,10,FALSE,6,4,2,1,0.051068526,0,0,0,0,0
64,1.43761E+18,16279,386,20555,FALSE,43,FALSE,5,7,5,0,0.13908891,0,0,0,0,0
65,1.43357E+18,157,30,760,FALSE,1,TRUE,0,8,4,2,0.026970858,0,0,0,0,0
66,1.42965E+18,4663,2348,14801,FALSE,16,TRUE,5,16,15,1,0.60311776,0,0,0,0,0
67,1.4281E+18,82213,580,32805,FALSE,236,FALSE,11,4,4,0,0.20102765,0,0,0,0,0
68,1.43257E+18,30,69,429,FALSE,0,FALSE,2,8,3,3,0.017341165,0,0,0,0,0
69,1.43983E+18,15924,4886,49781,FALSE,23,TRUE,4,3,3,0,0.24924077,0,0,0,0,0
70,1.43616E+18,40439,3937,55187,FALSE,240,TRUE,10,2,2,0,0.01419965,0,0,0,0,0
71,1.43359E+18,920,430,13505,FALSE,11,TRUE,10,2,2,0,0.03592727,0,0,0,0,0
72,1.43796E+18,1343,674,57486,FALSE,49,TRUE,1,3,3,0,0.015896067,0,0,0,0,0
73,1.43614E+18,254,491,6064,FALSE,0,TRUE,9,2,2,0,0.48141238,0,0,0,0,0
74,1.43496E+18,243,1619,1931,FALSE,1,FALSE,7,2,2,0,0.028149333,0,0,0,0,0
75,1.42667E+18,1119,826,13218,FALSE,29,TRUE,1,7,5,2,0.08083374,1,0,1,1,1
76,1.43872E+18,357,272,19410,FALSE,4,FALSE,5,4,4,0,0.45396814,0,0,0,0,0
77,1.43003E+18,587,891,12071,FALSE,10,TRUE,0,3,3,0,0.718943,2,0,0,2,1
78,1.42888E+18,2648,369,48176,FALSE,1,TRUE,8,3,3,0,0.20172562,0,1,0,1,1
79,1.42775E+18,2270,2651,25029,FALSE,8,FALSE,2,2,2,0,0.033806015,0,0,0,0,0
80,1.43398E+18,2030,1481,118112,FALSE,90,TRUE,11,2,2,0,0.020960633,0,0,0,0,0
81,1.43036E+18,1975,434,4632,FALSE,2,TRUE,6,46,33,10,0.6611249,7,2,0,9,1
82,1.43002E+18,192,777,15684,FALSE,0,FALSE,1,4,2,1,0.27412915,1,1,0,2,1
83,1.43255E+18,275,3542,21754,FALSE,0,TRUE,8,2,2,0,0.09611836,0,0,0,0,0
84,1.4358E+18,3389,4035,134812,FALSE,86,TRUE,12,6,3,2,0.034041706,0,0,0,0,0
85,1.43832E+18,499,494,1256,FALSE,0,TRUE,5,2,2,0,0.50503236,1,0,0,1,1
86,1.44149E+18,3746,2161,28805,FALSE,14,TRUE,11,3,2,1,0.08241652,0,0,0,0,0
87,1.43723E+18,176,63,2383,FALSE,1,FALSE,0,9,8,0,0.45090583,1,0,0,1,1
88,1.43397E+18,3299,308,6711,FALSE,10,TRUE,11,4,3,1,0.035220183,0,0,0,0,0
89,1.44017E+18,1382,2176,1893,FALSE,4,FALSE,0,2,2,0,0.26104406,0,0,0,0,0
90,1.44268E+18,14187,2506,59024,TRUE,573,TRUE,12,6,6,0,0.1373533,0,0,0,0,0
91,1.43983E+18,93,129,6468,FALSE,0,TRUE,6,9,2,5,0.037105743,0,1,0,1,1
92,1.43683E+18,35,50,1260,FALSE,0,TRUE,0,7,2,2,0.47119883,0,1,0,1,1
93,1.43495E+18,3514,555,18756,FALSE,14,TRUE,1,5,3,2,0.4269174,0,0,0,0,0
94,1.43184E+18,85,119,6614,FALSE,0,TRUE,2,2,2,0,0.18649188,0,0,0,0,0
95,1.42731E+18,5793,4894,103300,FALSE,2,TRUE,8,2,2,0,0.4014846,0,0,0,0,0
96,1.42841E+18,20,60,163,FALSE,1,FALSE,0,2,2,0,0.09394901,0,0,0,0,0
97,1.43982E+18,115,94,1514,FALSE,0,FALSE,3,4,2,1,0.24282593,0,0,0,0,0
98,1.43723E+18,79233,1168,9703,TRUE,148,FALSE,4,23,22,0,0.53579444,1,0,0,1,1
99,1.42776E+18,8,40,51,FALSE,0,TRUE,7,3,2,0,0.021903414,0,0,0,0,0
100,1.44151E+18,1675,21,514,FALSE,4,TRUE,0,36,30,0,0.19029272,1,0,0,1,1
101,1.43581E+18,424875,80,203555,TRUE,2736,TRUE,12,22,22,0,0.007696713,2,0,0,2,1
102,1.44189E+18,63358,359,12336,TRUE,236,FALSE,8,2,2,0,0.08004235,0,0,0,0,0
103,1.43616E+18,1776,941,99795,FALSE,4,TRUE,7,2,2,0,0.78207105,1,0,0,1,1
104,1.42964E+18,256,167,5460,FALSE,0,FALSE,2,4,2,1,0.018849092,1,1,1,2,1
105,1.44186E+18,28,34,102,FALSE,0,FALSE,2,2,2,0,0.011749268,0,0,0,0,0
106,1.44187E+18,110,340,4704,FALSE,1,TRUE,0,2,2,0,0.02449606,0,0,0,0,0
107,1.43795E+18,20,13,323,FALSE,0,FALSE,0,12,6,4,0.165053,0,0,0,0,0
108,1.43104E+18,793,791,23385,FALSE,7,TRUE,12,10,3,4,0.15766735,0,1,0,1,1
109,1.4358E+18,3781,152,3312,FALSE,31,TRUE,0,10,9,1,0.12086493,0,0,0,0,0
110,1.43583E+18,1968,2000,6888,FALSE,20,TRUE,3,23,7,8,0.6667219,0,0,2,0,0
111,1.42964E+18,6925,504,7300,FALSE,90,TRUE,1,6,6,0,0.27750343,2,0,0,2,1
112,1.44054E+18,320,521,3744,FALSE,0,FALSE,0,2,2,0,0.029327808,0,0,0,0,0
113,1.43183E+18,857,347,19680,FALSE,10,TRUE,1,2,2,0,0.040183347,0,0,0,0,0
114,1.43397E+18,5,34,205,FALSE,0,FALSE,0,5,4,0,0.911035,0,0,0,0,0
115,1.43324E+18,534,1195,29984,FALSE,7,TRUE,10,2,2,0,0.10826672,0,0,0,0,0
116,1.43396E+18,1511,580,3585,FALSE,13,TRUE,0,43,10,4,0.6667219,0,3,0,3,1
117,1.42966E+18,178,550,16586,FALSE,2,TRUE,7,3,2,1,0.15269235,0,0,0,0,0
118,1.43763E+18,25,976,426,FALSE,0,FALSE,0,3,2,1,0.069754265,0,0,0,0,0
119,1.44295E+18,58,100,210,FALSE,0,TRUE,1,3,3,0,0.034748793,0,0,0,0,0
120,1.43682E+18,45,102,231,FALSE,0,FALSE,4,5,3,1,0.039462693,0,0,0,0,0
121,1.43537E+18,75112,49182,101853,FALSE,0,TRUE,9,9,5,2,0.78711975,0,1,0,1,1
122,1.44187E+18,132,269,8300,FALSE,0,FALSE,11,4,2,1,0.03357032,0,0,0,0,0
123,1.43465E+18,16061,1514,78168,FALSE,57,TRUE,9,3,3,0,0.2396185,0,0,0,0,0
124,1.43763E+18,34505,568,7036,TRUE,241,TRUE,10,15,9,0,0.027206551,0,0,0,0,0
125,1.43431E+18,2293,1597,32280,FALSE,39,FALSE,12,14,5,5,0.3666224,0,0,0,0,0
126,1.43431E+18,1437,1469,13182,FALSE,20,TRUE,6,6,2,2,0.1996317,0,0,0,0,0
127,1.42924E+18,20,93,72,FALSE,0,TRUE,0,5,4,1,0.6020386,1,0,0,1,1
128,1.42841E+18,849,185,42582,FALSE,19,FALSE,1,7,2,2,0.8988238,1,1,0,2,1
129,1.43798E+18,1126,353,3344,FALSE,4,FALSE,0,6,6,0,0.13388206,0,0,0,0,0
130,1.43537E+18,11,38,6002,FALSE,0,TRUE,2,3,2,1,0.30502358,0,0,0,0,0
131,1.42774E+18,189,739,18557,FALSE,12,TRUE,3,3,2,1,0.0926474,0,0,0,0,0
132,1.42733E+18,430,132,2953,FALSE,2,TRUE,2,4,3,0,0.1460314,0,0,0,0,0
133,1.42731E+18,154,375,9375,FALSE,2,TRUE,2,7,3,2,0.10870059,0,1,0,1,1
134,1.43535E+18,242,140,651,FALSE,2,FALSE,0,97,5,1,0.27412915,0,0,0,0,0
135,1.42811E+18,1507,1208,71970,FALSE,0,FALSE,4,164,67,78,0.5972042,0,0,1,0,0
136,1.43288E+18,122,108,2187,FALSE,1,FALSE,0,7,2,3,0.09958932,0,1,1,1,1
137,1.43324E+18,3874,982,10031,TRUE,83,TRUE,9,10,4,5,0.038519915,0,0,0,0,0
138,1.43467E+18,3856,1142,353,FALSE,10,TRUE,1,29,15,9,0.04735767,2,0,1,2,1
139,1.42839E+18,177,368,13378,FALSE,0,TRUE,1,2,2,0,0.036162965,0,0,0,0,0
140,1.43616E+18,351,494,38765,FALSE,0,TRUE,10,3,3,0,0.03969839,0,0,0,0,0
141,1.44116E+18,4706,3961,234926,FALSE,13,FALSE,9,2,2,0,0.20839658,0,0,0,0,0
142,1.42697E+18,3330,2791,29248,FALSE,1,FALSE,7,2,2,0,0.20172562,0,0,0,0,0
143,1.42731E+18,2590,2346,56884,FALSE,3,TRUE,7,3,2,1,0.15822013,0,0,0,0,0
144,1.43873E+18,1684,507,4123,FALSE,6,FALSE,0,6,5,1,0.8299589,2,0,0,2,1
145,1.43724E+18,27775,2219,70315,TRUE,653,TRUE,11,3,3,0,0.016587202,0,0,0,0,0
146,1.44054E+18,914,4435,41417,FALSE,8,TRUE,10,2,2,0,0.004052555,0,0,0,0,0
147,1.43104E+18,745,847,5440,FALSE,10,FALSE,6,2,2,0,0.075294,0,0,0,0,0
148,1.43034E+18,395,350,507,FALSE,2,TRUE,0,3,3,0,0.2820025,0,0,0,0,0
149,1.43357E+18,104,411,2415,FALSE,0,FALSE,1,5,3,1,0.8403191,0,0,0,0,0
150,1.44114E+18,23,23,5391,FALSE,2,TRUE,2,4,2,2,0.05725329,0,0,0,0,0
151,1.44189E+18,4045,3235,90041,FALSE,86,TRUE,2,2,2,0,0.3389984,0,0,0,0,0
152,1.43535E+18,191,257,17131,FALSE,0,TRUE,10,7,4,2,0.1991664,0,1,0,1,1
153,1.42813E+18,980,1355,4052,FALSE,1,TRUE,0,7,4,2,0.009613037,0,0,0,0,0
154,1.43073E+18,36,86,447,FALSE,0,TRUE,1,4,2,1,0.019603057,0,0,0,0,0
155,1.44266E+18,551,707,101490,FALSE,26,TRUE,10,7,2,3,0.035691574,0,0,0,0,0
156,1.43797E+18,230994,301,111288,FALSE,1646,TRUE,9,16,16,0,0.03875561,1,0,0,1,1
157,1.43181E+18,268,9,186,FALSE,0,FALSE,0,3,3,0,0.0665887,0,0,0,0,0
158,1.43681E+18,249,987,2547,FALSE,11,TRUE,11,2,2,0,0.37340668,0,0,0,0,0
159,1.43682E+18,202,160,6256,FALSE,0,TRUE,2,3,2,1,0.1693855,1,0,0,1,1
160,1.44296E+18,5528,5994,15771,FALSE,7,TRUE,0,6,4,1,0.28312725,0,0,0,0,0
161,1.44151E+18,36,107,4382,FALSE,0,FALSE,1,5,2,2,0.45751464,0,0,1,0,0
162,1.42811E+18,368,279,10550,FALSE,1,TRUE,8,3,2,1,0.2922276,1,0,0,1,1
163,1.43103E+18,13453,8544,214501,FALSE,18,FALSE,4,5,2,2,0.25462922,0,0,0,0,0
164,1.43724E+18,143846,101,312,FALSE,244,FALSE,1,2,2,0,0.89241093,1,0,0,1,1
165,1.43615E+18,77,110,2092,FALSE,0,TRUE,1,2,2,0,0.88599813,0,0,0,0,0
166,1.43493E+18,414,385,1201,FALSE,4,TRUE,12,2,2,0,0.041915078,0,0,0,0,0
167,1.43182E+18,79,186,1011,FALSE,0,FALSE,1,8,2,3,0.14082454,0,0,0,0,0
168,1.43033E+18,3263,3833,48706,FALSE,34,FALSE,9,6,3,2,0.25462922,0,0,0,0,0
169,1.42841E+18,3071,2014,26388,FALSE,15,TRUE,0,4,2,1,0.018974753,0,0,0,0,0
170,1.43255E+18,220,229,2999,FALSE,9,FALSE,0,4,2,1,0.06421452,0,0,0,0,0
171,1.43255E+18,1523,1180,5018,FALSE,8,FALSE,5,6,5,1,0.055274166,0,0,0,0,0
172,1.4383E+18,1376,456,14641,FALSE,24,TRUE,0,7,4,2,0.069754265,0,0,0,0,0
173,1.43358E+18,898,528,5747,FALSE,17,TRUE,5,4,3,1,0.029327808,0,0,0,0,0
174,1.43683E+18,453,976,13027,FALSE,26,TRUE,1,3,2,1,0.11088664,0,0,0,0,0
175,1.44151E+18,75,415,697,FALSE,0,FALSE,1,4,3,1,0.044141594,0,0,0,0,0
176,1.43465E+18,2575,1459,6656,FALSE,14,TRUE,6,2,2,0,0.026499467,0,0,0,0,0
177,1.4383E+18,12217,10551,144966,FALSE,17,TRUE,9,2,2,0,0.062236045,0,0,0,0,0
178,1.43033E+18,14964,11530,155626,FALSE,9,TRUE,3,6,3,2,0.091913216,0,0,0,0,0
179,1.44269E+18,192,548,78437,FALSE,3,TRUE,6,3,2,1,0.02308189,0,0,0,0,0
180,1.43254E+18,374,1714,5220,FALSE,3,FALSE,1,5,3,2,0.8629672,0,0,0,0,0
181,1.44269E+18,14170,94,26761,FALSE,147,TRUE,1,3,2,1,0.2854699,0,0,0,0,0
182,1.43396E+18,72,238,11921,FALSE,10,TRUE,0,3,2,0,0.8115627,0,0,0,0,0
183,1.44113E+18,20,117,442,FALSE,1,FALSE,0,4,4,0,0.032627538,0,0,0,0,0
184,1.42666E+18,1484,1404,15925,FALSE,0,FALSE,0,2,2,0,0.08637348,0,0,0,0,0
185,1.43796E+18,170,186,4208,FALSE,1,TRUE,0,4,2,1,0.15048122,0,1,0,1,1
186,1.44186E+18,190,129,2899,FALSE,6,TRUE,0,2,2,0,0.2854937,0,0,0,0,0
187,1.43215E+18,886,554,8817,FALSE,2,TRUE,0,9,4,3,0.37751234,0,0,0,0,0
188,1.44188E+18,1123,1231,36216,FALSE,2,FALSE,10,3,2,1,0.17111848,0,0,0,0,0
189,1.42841E+18,418,1417,17707,FALSE,9,TRUE,12,2,2,0,0.95048624,0,0,0,0,0
190,1.44093E+18,191,221,707,FALSE,1,FALSE,2,2,2,0,0.37751234,0,0,0,0,0
191,1.44114E+18,652,558,12442,FALSE,1,TRUE,1,2,2,0,0.11057663,0,0,0,0,0
192,1.44295E+18,257463,319,12126,TRUE,207,TRUE,11,6,6,0,0.03109552,0,0,0,0,0
193,1.43257E+18,840,104,478,FALSE,3,FALSE,1,2,2,0,0.25084448,1,0,0,1,1
194,1.43287E+18,942,522,14084,FALSE,1,TRUE,1,16,10,6,0.022846194,0,0,0,0,0
195,1.44221E+18,3521,4993,25499,FALSE,2,TRUE,3,2,2,0,0.002685996,0,0,0,0,0
196,1.42732E+18,43998,39800,114620,FALSE,196,TRUE,9,12,11,1,0.15103401,0,0,0,0,0
197,1.43582E+18,28,8,82,FALSE,0,TRUE,0,15,2,7,0.11912931,1,0,1,1,1
198,1.42696E+18,21571,251,1877,TRUE,704,TRUE,4,6,5,0,0.028149333,0,0,0,0,0
199,1.4383E+18,1209,933,59642,FALSE,4,TRUE,6,2,2,0,0.03781283,0,0,0,0,0
200,1.43398E+18,971,794,113665,FALSE,1,TRUE,6,3,2,1,0.011812098,0,0,0,0,0
201,1.44186E+18,84,63,3568,FALSE,0,TRUE,0,3,2,1,0.04315203,0,0,0,0,0
202,1.42812E+18,3636,547,61880,FALSE,10,TRUE,2,4,3,1,0.15932569,0,0,0,0,0
203,1.43872E+18,405,352,4416,FALSE,0,TRUE,4,2,2,0,0.038519915,0,0,0,0,0
204,1.43682E+18,363,311,45950,FALSE,33,TRUE,11,3,2,1,0.015958898,0,0,0,0,0
205,1.44187E+18,1877,89,993,FALSE,1,FALSE,1,3,3,0,0.112746716,0,0,0,0,0
206,1.44188E+18,508,983,11942,FALSE,2,TRUE,5,4,2,1,0.23090743,0,0,0,0,0
207,1.43683E+18,148,184,139,FALSE,0,TRUE,5,3,3,0,0.2854903,0,0,0,0,0
208,1.43831E+18,710,693,46129,FALSE,11,TRUE,1,3,2,1,0.049831573,0,0,0,0,0
209,1.4409E+18,3100,812,30972,FALSE,14,TRUE,7,27,21,1,0.5716857,3,2,0,5,1
210,1.44019E+18,1695,1611,21658,FALSE,2,TRUE,1,13,12,1,0.23739935,0,0,0,0,0
211,1.43985E+18,2136,2114,9786,FALSE,4,TRUE,11,2,2,0,0.05725329,0,0,0,0,0
212,1.43181E+18,1597,478,23658,FALSE,7,TRUE,1,6,5,1,0.09828771,0,0,0,0,0
213,1.44267E+18,14490,1261,35252,FALSE,10,FALSE,1,2,2,0,0.4269174,0,0,0,0,0
214,1.43431E+18,379,371,169,FALSE,0,TRUE,0,4,3,0,0.3972142,0,0,0,0,0
215,1.42696E+18,102,152,5255,FALSE,0,FALSE,10,3,2,1,0.718943,0,0,0,0,0
216,1.43762E+18,377,1360,4056,FALSE,9,TRUE,0,13,5,5,0.019854378,0,0,0,0,0
217,1.44268E+18,1142,1007,2961,FALSE,16,TRUE,1,3,3,0,0.03592727,0,0,0,0,0
218,1.42774E+18,549,391,10918,FALSE,6,TRUE,9,2,2,0,0.03192045,0,0,0,0,0
219,1.42774E+18,21931,22155,15145,FALSE,1,FALSE,9,3,3,0,0.78711975,0,0,0,0,0
220,1.44268E+18,525,758,16612,FALSE,0,FALSE,1,2,2,0,0.003471375,0,0,0,0,0
221,1.43982E+18,2972,2686,9196,FALSE,20,TRUE,9,11,4,3,0.040430736,0,0,0,0,0
222,1.42696E+18,2496,1141,42857,FALSE,83,TRUE,3,3,2,1,0.026145924,0,0,0,0,0
223,1.42773E+18,4570,169,967,FALSE,11,TRUE,0,29,26,1,0.06263174,0,0,0,0,0
224,1.43832E+18,294,623,8302,FALSE,1,TRUE,5,3,3,0,0.37340668,0,0,0,0,0
225,1.42773E+18,503,608,8879,FALSE,2,TRUE,8,2,2,0,0.28547668,0,0,0,0,0
226,1.42965E+18,6800,5103,1366,FALSE,48,TRUE,2,27,24,3,0.29039988,6,0,0,6,1
227,1.44188E+18,2292,2463,52754,FALSE,6,TRUE,11,3,2,1,0.037105743,0,0,0,0,0
228,1.43255E+18,9118,226,6427,FALSE,14,TRUE,6,8,8,0,0.02638162,1,0,0,1,1
229,1.43722E+18,279,143,12783,FALSE,6,TRUE,3,4,3,1,0.1140901,0,0,0,0,0
230,1.44053E+18,5008,2355,85756,FALSE,3,FALSE,1,3,2,1,0.07845957,0,0,0,0,0
231,1.43285E+18,213,24,163,FALSE,1,FALSE,0,4,4,0,0.27525392,0,0,0,0,0
232,1.43983E+18,9990,108,27551,FALSE,24,TRUE,2,4,4,0,0.11912931,0,0,0,0,0
233,1.43286E+18,2532,421,572,FALSE,11,TRUE,1,2,2,0,0.01834645,0,0,0,0,0
234,1.43033E+18,3623,4995,85639,FALSE,15,TRUE,8,11,3,4,0.027677942,0,0,0,0,0
235,1.43072E+18,30994,727,42205,FALSE,908,TRUE,9,5,5,0,0.016021729,0,0,0,0,0
236,1.44092E+18,1852,1534,17094,FALSE,36,TRUE,0,17,10,4,0.019854378,0,0,0,0,0
237,1.43493E+18,169,148,6338,FALSE,0,TRUE,1,9,2,3,0.27525392,0,0,0,0,0
238,1.43725E+18,2815,1041,10454,FALSE,2,TRUE,4,7,7,0,0.6544696,1,0,0,1,1
239,1.42923E+18,4071,247,98922,FALSE,20,TRUE,8,3,2,1,0.1460314,0,0,0,0,0
240,1.44296E+18,332,286,25905,FALSE,2,FALSE,7,3,2,1,0.032863233,0,0,0,0,0
241,1.43359E+18,1070,817,7229,FALSE,7,FALSE,0,7,4,2,0.62136006,0,0,0,0,0
242,1.43616E+18,4884,872,115256,FALSE,105,TRUE,11,2,2,0,0.2540519,0,0,0,0,0
243,1.4422E+18,960,102,11725,FALSE,6,FALSE,3,4,2,1,0.058737632,0,0,0,0,0
244,1.43433E+18,193,218,2953,FALSE,0,FALSE,1,2,2,0,0.102626406,1,0,0,1,1
245,1.43494E+18,192,169,1936,FALSE,2,TRUE,0,2,2,0,0.027560094,0,0,0,0,0
246,1.43761E+18,1643,1535,69598,FALSE,9,TRUE,8,2,2,0,0.25462922,0,0,0,0,0
247,1.44294E+18,123,114,7009,FALSE,2,FALSE,10,3,2,1,0.16765249,0,0,0,0,0
248,1.43103E+18,4360,5001,181514,TRUE,134,FALSE,12,2,2,0,0.30136615,0,0,0,0,0
249,1.43324E+18,139,623,713,FALSE,0,FALSE,0,2,2,0,0.012691722,0,0,0,0,0
250,1.43288E+18,511,181,1746,FALSE,2,TRUE,1,13,4,5,0.68408644,0,1,0,1,1
251,1.43181E+18,600,526,54266,FALSE,15,TRUE,12,2,2,0,0.02072494,0,0,0,0,0
252,1.44297E+18,354,830,1135,FALSE,2,TRUE,0,5,2,2,0.07291982,0,0,0,0,0
253,1.43288E+18,2894,536,12725,FALSE,69,TRUE,1,3,3,0,0.10175867,0,0,0,0,0
254,1.43496E+18,1323,727,2523,FALSE,22,TRUE,1,12,6,4,0.021785567,0,0,0,0,0
255,1.42966E+18,71,430,168,FALSE,0,TRUE,0,2,2,0,0.049336795,0,0,0,0,0
256,1.44114E+18,3159,804,11508,TRUE,75,TRUE,8,1,1,0,0.02826718,0,0,0,0,0
257,1.44188E+18,85,83,16624,FALSE,0,TRUE,4,3,3,0,0.29039988,0,0,0,0,0
258,1.43104E+18,226,1396,4487,FALSE,1,TRUE,3,3,2,0,0.1883923,0,0,0,0,0
